client_id,supplier_id,supplier_is_active,supplier_name,geolocation_eq_phone,geolocation_eq_phoneCountryCode,geolocation_eq_address,geolocation_eq_city,geolocation_eq_postal,geolocation_eq_country,geolocation_eq_province,geolocation_eq_phoneExtension,geolocation_eq_latitude,geolocation_eq_longitude
OctogoneDemo,N0wALs9RDLYJUPqCqKkw,True,Saputo,(418)-651-5220,,"3240 Avenue Watt, ",Québec ,G1X 4X7,,QC ,,,
OctogoneDemo,N9ibR0d6wCt0mT2in0lg,True,DRB Distribution Alimentaire,418-883-4258,CA,"15, Industrielle",Sainte-Claire,G0R 2V0,Canada,Québec,,,
OctogoneDemo,NAL1G6Ayhx8uOy29IQY1,True,Saveurs de l’île,(418)-829-0450,,"3536, chemin Royal",Ile d’Orléans,G0A 3S0,Canada,Québec,,,
OctogoneDemo,NY3jtXHFNpjvEpDsZW0c,False,FLB solution alimentaires,(418)-661-6938,,275 av du semoir,quebec,G1C 7V5,canada,qc,234,,
OctogoneDemo,NcqyFVgbJSyNmoIeH4zM,True,Ferme Gaspor,450-712-4642,CA,215 Boulevard Maisonneuve,Saint-Jérôme,J5L 0A1,Canada,Québec,,,
OctogoneDemo,NwwwiubEunJM0rdFqfxQ,True,Microbrasserie Verso,418-254-1499,CA,1415-B 277 Lac- Etchemin ,Québec,G0R 1S0,Canada,Québec,,,
OctogoneDemo,OOhlxVCwiWx8Fj6ldclZ,False,saputo,(800)-463-4487,,2365 chemin de la cote de liesse,st-laurent,H4N 2M7,canada,QC,,,
OctogoneDemo,OVL9qkB3O7sswNCtmfNc,True,ARQ (Association restaurateurs Québec),514-527-9801,CA,"6880, Boul. Louis H. Lafontaine",Montréal,H1M 2T2,Canada,Québec,,,
OctogoneDemo,OfPqLSkB6IbKHgKWDR0E,False,Madame Caulette,1 24 58 72 22,FR,111,montreéal,f4gft4f,canasda,quebec,,,
OctogoneDemo,Ok9jmqgOVAXgiCwuZnup,True,Sysco,(450)-645-6800,,1225 rue Volta,Boucherville,,Canada,Québec,,,
OctogoneDemo,OqVPr1Lvex8KoJhQE9LC,False,L. Boucher,418-681-2320,CA,,,,,,,,
OctogoneDemo,PKMQkhSlp0lVbW44XKrW,True,INOX,,,655 Grande-Allée Est,Québec,G1R 2K4,Canada,Québec,,,
OctogoneDemo,PUk1sUGvioTxFOoAXxfl,False,Viandex,(418)-681-2482,,"195, rue Joly",Québec,G1L 1N7,Canada,Québec,,,
OctogoneDemo,PkT8JAqUeCRRL9PQ6nuv,False,boucherie Rhéaume,418-849-7660,CA,,,,,,,,
OctogoneDemo,PqIQ9Z0HpMFuvKLOKdPN,True,Canard du Village,,,724 rang double,Saint-Pie,J0H 1W0,Canada,QC,,,
OctogoneDemo,PuHPXWmKAyX9kHpS5jvC,False,Fournisseur test,(444)-444-4444,,160 rue Saint-Paul,Québec,G1K 3W1,Canada,Québec,7777,,
OctogoneDemo,Q13rRQ2Rk9P9JnXFh4J5,True,Microbrasserie Beauregard,514-865-2693,CA,2253 Rue Dandurand,Montréal,H2G 1Z3,Canada,Québec,,,
OctogoneDemo,Qg0oD4tlFeJmei5XVnej,True,Distribution MA,438-377-3910,CA," 2000, Notre-Dame Est, Bur. 210",Montréal,H2K 2N3,Canada,Québec,,,
OctogoneDemo,RAYlTezqk4Znpd3QLUAt,True,Importations Pot de vin,(418)-997-9264,,"684, Côte Sainte-Geneviève",Québec,G1R 3K7,CA,Québec,,,
OctogoneDemo,RNjDPlBhykg6WWxiYGtB,True,ÉcoloRef,(581)-981-1914,,1029 Sait-Vallier O,Québec,G1N 1G5,Canada,Québec,,,
OctogoneDemo,RYAyxrdjXowibh04qyfs,True,"Vins Arterra Canada, division Québec Inc",(514)-861-2404,," 175, chemin Marieville",Rougemont,J0L 1M0,CA,Québec,,,
OctogoneDemo,ShNjIA747MVBOvZE5HpL,True,Charcuterie Charlevoisienne,418-639-2424,CA,131 Rue St Édouard,Saint-Urbain,G0A 4K0,Canada,Québec,,,
OctogoneDemo,T2dse3MbKYl4QeR0SrAA,False,True World Foods,514-631-1663,CA,249 Montée de Liesse,montreal,H4T1P5,canada,quebec,,,
OctogoneDemo,T9t2nrEwR2cszpauTVD1,False,Farinex,450-437-7077,CA,3780 Rue La Vérendrye,Boisbriand ,J7H 1R5,Canada,Quebec ,,,
OctogoneDemo,THPWm8OOKxwnnyd0rXSz,False,Aux terroirs,866-932-4953,CA,"4800, rue Saint-Ambroise, Local 105",Montréal ,H4C 3N8,,Québec,,,
OctogoneDemo,TaXlzpkAqy0eyCjRcLPB,True,Univins et spiritueux,(514)-522-9339,,"2000-1100, avenue Atwater",Westmount,H3Z 2Y4,CA,Québec,,,
OctogoneDemo,Ulwoc6eUrgfaArPNy2Xf,True,Bovins Chalevoix Inc,,,280 chemin St-Laurent,Baie-St-Paul,G3Z 2L4,Canada,Québec,,,
OctogoneDemo,V9spwUPvjKBvmpqACVtU,False,A - Lucile Caron,(514)-987-8607,,"783, rue Gilford",Montréal,H2J 1N8,Canada,Québec,,,
OctogoneDemo,Vc149vEk35nbiURK0vIx,True,Miel Apis Fauteux,418-998-4139,CA,,,,,,,,
OctogoneDemo,VqD60D47v8bQZ4kF0wYi,True,fromagerie st-albert,613-987-2872,CA,150 rue St-Paul,St-Albert,K0A 3C0,canada,ontario,,,
OctogoneDemo,WAxQkNsosdMqkHEb8py9,True,wertyue,112-345-6789,CA,trtertret,reteteter,rtte,ertert,retet,345,,
OctogoneDemo,WBjbtI85aIur5dI7Zyoe,True,Camelia Sinensis,877-545-4002,CA,351 rue Emery,Montréal,H2X 1J2,Canada,Québec,,,
OctogoneDemo,WbBUhvn97wnQ2xSnNx8n,False,Sani-Plus Bod San,(418)-871-0734,,"1600 Rue du Pincelier, ",L'Ancienne-Lorette ,G2E 6B7,,QC ,,,
OctogoneDemo,WdWQNfwwZ6Umv121nMtx,True,Paral Gourmet,438-518-0228,CA,640 rue Notre-Dame,Berthierville,J0K 1A0,Canada,Qc,,,
OctogoneDemo,WtJrMjeIJJwlFESe0RuR,True,La Maison du Pain,418-628-2454,CA,1244 Boulevard Louis-XIV,Québec ,G2L 1M2,,QC ,,,
OctogoneDemo,XOQGoxgqi56qVsidITpc,False,Boires inc.,(514)-360-0495,,6422 St-Laurent,Montréal,H2S 3C4,CA,Québec,,,
OctogoneDemo,XzKzAD6uPnLz7JLKBFqn,False,GFS Service alimentaire Gordon,(418) 840-5600,,8000 Rue Armand-Viau #100,Québec,G2C 2E2,Canada,Québec,1,46.82404259999999,-71.34843339999999
OctogoneDemo,YCxnDp9XhL0L6tkAzpa9,False,Viandex,418-681-2482,CA,195 rue Joly,Québec,G1L 1N7,Canada,QC,,,
OctogoneDemo,YNzDtjH3m1LnPUYZoB8b,False,nador,(418)-681-0696,,625 rue des marais,quebec,G1M 2Y2,canada,QB,,,
OctogoneDemo,YQrwt0cDp7ARbGHm97p8,True,Borderons et Fils,418-208-6313,CA,422 3e Avenue,Québec ,G1L 2W1,Canada,Quebec ,,,
OctogoneDemo,Ya4TiDTiVAeZvhDMzniU,False,L. Boucher,(418)-681-2320,,"2905, Ave Watt",Québec,G1X 3W1,Canada,Québec,,,
OctogoneDemo,ZY2O9LAWxvksp9WCLJ5r,False,Can-Am,514-488-1148,CA,200 rue Deslauriers,Ville Saint-Laurent,H4N 1V8,Canada,Québec,,,
OctogoneDemo,ZcC81AAIIm2NgxO20kXE,True,Aux Terroirs,514-932-4953,CA,"1751, rue Richardson suite 1.502A",Montréal,H3K 1G6,Canada,Québec,,,
OctogoneDemo,ZiDEmr6S8dbrdl1xLntp,False,Viandex,(418)-681-2482,,195 Rue Joly,Québec,G1L 1N7,Canada,Québec,1,,
OctogoneDemo,ZjrLPVQcwKmIpH8pIFXH,True,PREMIUM MEATS 2023,613-260-7444,CA,1620 LAPERRIERE AVENUE,OTTAWA,K1Z7T2,CANADA,ON,,,
OctogoneDemo,Zkv7VF7N0MWoAQcseHms,True,L. Boucher,800-463-2657,CA,1360 avenue Galilée,Québec,G1P 4E3,,Québec,,,
OctogoneDemo,Zu9HjOgtZzDr7e7zTUBb,True,Logic plomberie,(418)-520-1544,,275 Ave Saint-Sacrement #190,Québec,,Canada,Québec,,,
OctogoneDemo,ZuygfDHDSZTX5cxvCQnT,False,Viandex,(418)-681-2842,,195 rue Joly,Québec,G1L 1N7,Canada,Québec,,,
OctogoneDemo,ZvTAMXeiTEBOE8Hregew,False,Glou,,,,Montréal,,,,,,
OctogoneDemo,ZvV4Yh6piMWFgvEN1W3x,True,tokusen,514-554-9090,CA,1851 Galt Street,montreal,H4E 1J5,canada,QC,,,
OctogoneDemo,a5SED8f32Eq5aPd4YUOy,False,L'Écailler (9424-0843 QUEBEC INC.),438-401-5938,CA,#321 - 150 Rue Berlioz,Verdun,H3E 1K3,Canada,Québec,,,
OctogoneDemo,aIm3a8qLM4M5J79R4lyZ,True,Nova envirocom emballages,(866)-898-6682,,c.p 573 Bromptonville,Sherbrooke ,,Canada,Québec,,,
OctogoneDemo,aaWXkO1Vqh9tUMhztjmO,False,Distribution MA,438-377-3910,CA,123-2000 rue Notre-Dame Est,Montréal,H2K 2N3,Canada,Québec,,,
OctogoneDemo,ayAHp9uMi2HcL9Zj4XMN,False,Colabor,418-831-8200,CA,820 Rue Alphonse Desrochers,Lévis ,G7A 5H9,,Québec,,,
OctogoneDemo,b2F2fD3hIKEnrVaM0pBz,True,Fromagerie du Littoral,418-772-1314,CA,,,,,,,,
OctogoneDemo,b8Q8KfNKlYBV8y53OSjE,False,ALSCO,418-681-6185,CA,1150 rue des Ardennes,Quebec,G1N4J3,Canada,Quebec,,,
OctogoneDemo,bFfqKO3RuABYlO3UtsHa,False,GFS-gordon service alimentaires,(418)-840-5600,,8000 armand-viau  suite 100,quebec,G2C 2E2,canada,QC,,,
OctogoneDemo,c4Ck5ylSgwaQUSmgjJNz,False,Nespresso café,855-325-5783,CA,,,,,,,,
OctogoneDemo,cAJHIZWwMMRA043pUhrx,True,Brasserie Alpha,418-681-2241,CA,1510-A Rue Semple,Québec,G1N 4B4,Canada,Qc,,,
OctogoneDemo,ceaw9tnE8MyGE5iNcw8F,True,Villa Design,(418)-563-3977,,"260, 12ieme Rue",Québec,G1L 2L2,Canada,Québec,,,
OctogoneDemo,cf5Eyu7RYWh857NFNboQ,True,GC2 productions,(418)-849-1549,,61 chemin de l'Anse,Lac Beauport,G3B 1A4,Canada,Québec,,,
OctogoneDemo,cpJfion8HIH9F159H61e,True,Épices Crousset,819-868-0796,CA,"571, rue Bisaillon ",Magog ,J1X 8C2,,Qc ,,,
OctogoneDemo,ctjJYWh6ztw3l3fr9Mzx,True,Café Vittoria,819-564-8226,CA,1625 Belvédère Sud ,Sherbrooke ,J1H 4E4,Canada,Québec,,,
OctogoneDemo,d0nZEnGjBI2CzmFjFniv,True,Noctem Artisans Brasseurs,418-704-2428,CA,"1095 Vincent MAssey,suite #8",Québec,G1N 1N2,Canada,Québec,,,
OctogoneDemo,d7nwYhsVZA3xsseGh7Wg,True,Rucher Turlu,,, 7785 Rue de Nîmes ,Québec ,G1H 4A1,,QC ,,,
OctogoneDemo,dP4Ui5qledYHt84EKJKw,True,Boucherie Turlo,418-916-3144,CA,192 Rue Principale ,Saint-Gervais ,G0R 3C0 ,,Quebec ,,,
OctogoneDemo,dQpvBC5hu3NSIyM2R9hz,False,Monsieur pain,(581)-398-0875,,255 rue de Singapour,Saint-Augustin-De-Desmaures,G3A 0P6,Canada,Québec,,,
OctogoneDemo,dVw2h29FkvPmDhNwCwzQ,True,Naruto,(415)-522-5252,,12,konoha,f1r 2r2,japon,konoha,,,
OctogoneDemo,drizCGvBzqLQH4l2PsmM,True,Microbrasserie Charlevoix,418-435-3877,CA,6 Rue Paul-René Tremblay,Baie-Saint-Paul,G3Z 3E4,Canada,Québec,,,
OctogoneDemo,eEUxXTa5S8ugoyNtFy6m,True,DCM,888-589-0798,CA,,,,,,,,
OctogoneDemo,eHb0oFfzdlrPTcmNEjoq,True,La ferme des cantons,,,2141 Chemin St Edmond,Stoneham-et-Tewkesbury,G3C1G7,,QC,,,
OctogoneDemo,eYhxzrEc3tfNIa0245pB,True,Boulangerie Canada Bread ltée,855-790-5880,CA,2290 Rue Jean-Perrin,Québec,G2C 1T9,Canada,Québec,,,
OctogoneDemo,elYfhU9kdizQSKr6y58a,False,LBoucher emballages,(418)-681-2320,,2905 Av. Watt ,Québec,,Canada,Québec,,,
OctogoneDemo,fEKVZ2cVi9oeTZB84Ojb,True,O Champignon,,,165 avenue Lesage ,Québec,G1N3S5,, Qc G1N3S5,,,
OctogoneDemo,fMOsp8MrNr7EWtWWLrcN,True,Montagne Dorée,,,652 rue Saint-Ignace,Québec,,Canada,Québec,,,
OctogoneDemo,feGwqCXzzgzZCqgsHiDB,False,Saputo,800-463-4487,CA,,Québec,,Canada,Québec,,,
OctogoneDemo,fpHnEPvIQfOCA1LLHb4O,False,GFS,418-840-5600,CA,"8000 Armand-Viau, suite 100",Québec,G2C 2E2,Canada,QC,,,
OctogoneDemo,gQdSdPProb46Mg6QNsr4,False,Agropur,819-314-0101,CA,,,,,,,,
OctogoneDemo,gaBhqjYlnIChiiE4xBnO,True,Distrobec,450-624-1001,CA,1879 Rue Gutenberg,Laval,H7S 1A1,canada,Qc,,,
OctogoneDemo,glkrKWdjQ3p7cynx2ROD,False,Saputo,514-328-3608,CA,2365 chemin de la cote-de-liesse,Montréal,H4N 2M7,Canada,QC,,,
OctogoneDemo,guewqlITHQiPi4YJfytN,True,Carrousel,,,905 rue Philippe-Paradis,Quebec,G1N 4E3,Canada,Quebec,,,
OctogoneDemo,h0lNA4LDSjkRwCqa3nC5,False,Camelia Sinensis,418-525-0247,CA,624 Rue Saint-Joseph E,Québec,G1K 3B9 ·,Canada,Québec,,,
OctogoneDemo,h1uGuPKcHj8flxLJMm4h,True,Nantel McDiarmid,514-508-5058,CA,,,,,,,,
OctogoneDemo,h3UZI10LZYmnGZv5fbU7,True,Érablière Perreault Inc.,418-479-6547,CA,125 Route 216,Frampton,G0R 1M0,,QC,,,
OctogoneDemo,hVRmkaKX2LxiZ6jtJday,True,Denis - Fourniture de bureau,180-033-8556,CA,-,-,,Canada,Québec,,,
OctogoneDemo,hsmpxgsqxR2wPXQNwhkd,True,Dieu du Ciel,450-436-3438,CA,259 rue de Villemure, Saint-Jérôme,J7Z 5J4,Canada,Québec,,,
OctogoneDemo,i3F1wIfxFIaMoH18NcgG,True,Locavore,514-316-9069,CA,"100, rue Young",montreal,H3C 2E9,canada,qc,,,
OctogoneDemo,iC23eylsnfS6RgaV8ygE,True,Microbrasserie Emporium,418-204-0514,CA,"5350 Boul. Henri-Bourassa, Québec, QC G1H 6Y9",Québec,G1H 6Y9,Canada,Québec,,,
OctogoneDemo,iFRVwvxlnPEtrRiR1kfs,True,Agropur,(418)-641-0857,,"2465 1Re Av, ",Quebec,G1L 3M9,Canada,QC ,,,
OctogoneDemo,iYVarKNnwPtPnMqbSTYl,True,Archibald,418-694-9144,CA,40 Rue du Marché-Champlain,Québec,G1K 4H3,Canada,Québec,,,
OctogoneDemo,jOtd7XEEA4JgAVTuzBny,True,Cidrerie Verger Pedneault,418-558-2365,CA,73 Rue du Petit Champlain,Quebec  ,G1k 4h5,Canada,Quebec ,,,
OctogoneDemo,jVB7n1rem0S6QTYK6uQt,True,Diversey,(800)-668-7171,,110 boul montcalm nord,candiac,J5R 3L9,canada,QC,,,
OctogoneDemo,k1DkXg8Kq6igL8SoWWJb,False,Les emballages Carrousel,418-683-2025,CA,905 Rue Philippe Paradis ,Québec ,G1N 4E3,,Québec,,,
OctogoneDemo,k6fgbcndpTSXzfAYPNis,False,Pasta Shop,418-848-8551,CA,2694 Boulevard Talbot ,Stoneham-et-Tewkesbury,G3C 1J5,, QC ,,,
OctogoneDemo,kW5yJcaMGsz2TqeO3cdT,True,Importations Stavropoulos Inc / La Belle Excuse,450-760-2855,CA,1430 Lepine Rang ,Saint-liguori ,J0K 2X0,,QC ,,,
OctogoneDemo,lBU0xyouzJOTzJulbj6E,True,Chapeau les bois,418-522-1843,CA,790 Rue Saint-Vallier O ,Québec ,G1N 1C9,,QC ,,,
OctogoneDemo,m98PICpuVkXEtyshJcdz,True,Vinaigres la Villa,418-932-3810,CA,129b 11e Rang Saint-Pierre-De-Broughton QUEBEC G0N 1T0,Saint-Pierre-De-Broughton ,G0N 1T0,,QUEBEC ,,,
OctogoneDemo,mE6SfsmgXs1u7UquCWyS,False,aaaaaaaaa<img src=1>,,,18 325235<img src=alert`XSS`>,<img src=alert`XSS`>,<img src=alert`XSS`>,<img src=alert`XSS`>,<img src=alert`XSS`>,,,
OctogoneDemo,mKuSnRUzQ3sXRsZ8u4F4,True,Les mains pleines de pousses,819-448-3659,CA,1975 Avenue Léo-Henrichon,Trois-Rivières ,G8Z 3M1,,QC ,,,
OctogoneDemo,mSToBPSBo02cwjsOTz9Y,False,Qualifirst,514-836-2452,CA,,,,,,,,
OctogoneDemo,md5PPaQhqLqYoWOQ5bzX,False,Aramark,418-650-2929,CA,PO Box 12132 Station A,Toronto,M5W 0K5,Canada,Ontario,,,
OctogoneDemo,mjJNngniog1h5ilGQFwY,True,DPA Assurances,(819)-477-6020,,"1- 1425, Boul. Saint-Joseph",Drummondville,J2C 2E5,Canada,Québec,,,
OctogoneDemo,mz48gnPsqQ7VmPmxfWej,False,Charcuterie Charlevoisienne,(418)-639-2424,,"131 Rue Saint-Edouard, ",Saint-Urbain-de-Charlevoix ,G0A 4K0,,QC ,,,
OctogoneDemo,n5VUNMWvyqH9XQBOsCI8,False,Atelier du chef,(418)-682-5643,,850 bd Pierre-Bertrand,Québec,G1M 3K8,Canada,Québec,,,
OctogoneDemo,nAYbi9IFauklAVS1kKAX,True,Noko champignons,418-456-4413,CA,1232 8e et 9 e rang Inverness,Quebec ,,Canada,Quebec,,,
OctogoneDemo,nBMa3nQIclJOkJQilePc,True,Ferme Blouin,418-570-8898,CA,,,,,,,,
OctogoneDemo,nRgJJOtap8xks6Q2Hg5b,False,F.L.B. - Fruits et légumes Beauport,418-661-6938,CA,275 Avenue du Semoir,Québec ,QC G1C 7V5 ,,Québec ,,,
OctogoneDemo,nbMhFa6VXGKF9QYQYs0O,False,Boucannerie Belle Rive,450-258-3412,CA,8871 rang st vincent,Mirabel,J7N 2V4,Canada,Quebec,,,
OctogoneDemo,nobtZ9WuxmvtvgchSCUS,True,Brasseur des Monts,,,"3069, Avenue Royale",Saint-Féréol,G0A 3R0,Canada,Québec,,,
OctogoneDemo,nzLI2h3S5Oi24JBQHDQ9,True,6 Sens,418-476-1364,CA,,,,,,,,
OctogoneDemo,o17PV3vMxF7SwN3cOqWh,True,Axyon,514-814-9455,CA,310 CHemin des patriotes N,Mont-Saint-Hilaire,J3H 3H6,Canada,QC,,,
OctogoneDemo,o5E59t5YHDQYAv2ciAJF,False,Tatum café,418-266-2128,CA,2530 boul. Louis-XIV,Québec ,G1C 1B5,,QC  ,,,
OctogoneDemo,oDp89dm1A8fq7p7QlJ4g,True,Boucherie Rhéaume,418-849-7660,CA,511 rue Lepire ,Québec,G3G 1S8,Canada,Québec,,,
OctogoneDemo,oMEMRuzHm2uOCGUGHurV,True,Brasserie Artisanale La Souche,581-742-1144,CA,"801, Chemin de la Canardiere",Québec ,G1J 2B8,Canada,Québec ,,,
OctogoneDemo,ozNcrjbH01T7nT1OSVmP,True,SAQ,(418)-977-0260,,"2900, rue Einstein, ",Québec · (418) 977-0260,G1X 4B3,,Québec · ,,,
OctogoneDemo,ozRiIWrSj2eX2cWOghiL,False,Les emballages L.Boucher,418-681-1113,CA,2905 avenue Watt,Québec,G1X 3W1,Canada,QC,,,
OctogoneDemo,pUXcLIWswXuDUEzoGKaH,True,Ferme Blouin,418-829-2639,CA,"2526, avenue Royale ",Sainte-Famille-d'Orléans ,G0A 3P0,,Québec ,,,
OctogoneDemo,pvVsFVIsjbUqKoWWkYPh,True,Gestipro - Alain Gingras,(418) 522-2525,,325 Rue de l'Espinay #,Québec,G1L 2J2,Canada,Québec,1,46.8239901,-71.2424984
OctogoneDemo,qD5Bs4qp3YMSsff80CnN,False,Viandes Roy,(418)-885-9696,,"10 Rue Blouin, ",St-Anselme ,G0R 2N0,,QC ,,,
OctogoneDemo,qEV0rFQmSu7nTxyiQI4O,False,Gordon Food Services,581-992-8019,CA,,,,,,,,
OctogoneDemo,qUvOUAvjwgEBON3Mbtn4,True,Boites et Emballages Québec,418-476-8099,CA,11371 Boulevard Valcartier,Québec ,G2A 2M4,Canada,Québec,102,,
OctogoneDemo,qrBqCM0161UT5HqvPJiC,True,Molson,(418)-652-1786,,"5105 John-Molson Rue, ",Quebec ,G1X 3X4,,QC ,,,
OctogoneDemo,rSGtmMIqcQjS0oAqqmI3,True,Distribution Paral,450-836-4480,CA,640 rue Notre dame,Berthierville,J0K1A0,Canada,Québec,,,
OctogoneDemo,rwl69T48B9HO0a5AMG47,False,Fournisseur de Fourmis,450-914-8457,CA,123,Carré-de-Sable,g1j5k8,RouainNoranda,Pit,69,,
OctogoneDemo,sYt7EXagzkOzlDGkkWDI,False,Canard Goulu,418-881-2729,CA,1281 Av Maguire ,Québec ,G1T 1Z2,,QUEBEC ,,,
OctogoneDemo,tEUaQKMW7KDngiggliDq,False,SAQ,(819)-374-5134,,,,,,,,,
OctogoneDemo,tKymypxpVKuUzJ2zgUqN,False,SAQ,(418)-654-2950,,"2900, rue Einstein",Québec,G1X 4B3,Canada,Québec,,,
OctogoneDemo,tsppyCsVVWwIlqrEeFLg,False,Noctem Artisans Brasseurs,(418)-704-2428,,1095 rue Vincent-Massey suite #8,Québec,G1N 1N2,Canada,Québec,,,
OctogoneDemo,u3l7j8Bhr87EtoJd1PBO,False,FLB solution alimentaire,(418)-661-6938,,"275, avenue du Semoir",Québec,G1C 7V5,Canada,Québec,,,
OctogoneDemo,uICuvZwTEWWZIUtylT5o,True,Atelier du chef,(186)-668-2564,,4-149 J-A. Bombardier,Boucherville,,,,,,
OctogoneDemo,v9CMJeGXEsgec0enYEtK,True,Fumoir Saint-Antoine,418-240-2491,CA,983 Boulevard Mgr de Laval ,Baie-Saint-Paul  ,G3Z 2W3 ,Canada,QC ,,,
OctogoneDemo,vt4HCxYD01KvqCEholvM,False,Nador Café,(418)-180-0463,,"625, rue du Marais, ",Québec ,G1M 2Y2,,QC ,,,
OctogoneDemo,vttYifG1mnAJIFM3LSt6,True,Sleeman,514-634-1834,CA,4260 rue Garand,Laval,H7L 5Z6,Canada,Québec,,,
OctogoneDemo,wAEItyHMbr6tvGzT3vkD,False,Emballages de la Capitale,418-380-2755,CA,1255 rue de l’Ancienne Cartoucherie (local A) ,Québec , G1N 1X8,,Québec,,,
OctogoneDemo,wOXEsyGwMrjSaArnudGo,False,Nantel Mc Diarmid,514-508-5058,CA,4935 Rue Bourg ,Saint-Laurent ,H4T 1H9,,QC ,,,
OctogoneDemo,wZ22AzDUJCbvj5aMfitd,True,Pomelgo,(418)-911-1234,,la rue du Pogo,La ville du Pogo,P0G 0g9,Pogo,La province du Pogo,999,,
OctogoneDemo,wnPV9YYRCKqk1zxPyu4V,False,Momo,555-555-5545,CA,22,Quebec,g1r 1r1,Canada,quebec,6320,,
OctogoneDemo,wtUTKHgSIx0MrndxtWqN,True,Fromagerie Victoria,(418)-741-1070,,"1795, route Lageux",St-Nicolas,G7A 2M4,Canada,Québec,,,
OctogoneDemo,wzZRgpHBAGs4pu5NgCrU,True,L'Écailler,438-401-5938,CA,3700 Saint-Patrick St. #118F,montreal,H4E 1A2,canada,qc,,,
OctogoneDemo,xKoWRbCKVOQznWQ0OGrR,True,Michel Latulippe,(418)-523-3761,,"124, Pointe-Aux-Lièvres",Québec,G1K 5Y3,Canada,Québec,,,
OctogoneDemo,xYF6ntKDtpFJBnlwHLDN,True,FXD INTERNATIONAL INC,514-771-5233,CA,7e avenue Lasalle,Quebe,H8P2M2,canada,quebec,,,
OctogoneDemo,xn34ZfFuvLhpBAijYwas,True,Plan Vin,,,1236 Rue Jean-Talon E,Montréal,H2R 1W2,Canada,Québec,,,
OctogoneDemo,y32i145QnyHV96N4XHrF,False,Turlo,418-887-0211,CA,,,,,,,,
OctogoneDemo,y4DL2buYb2ImeScN9bEV,True,Domaine Bergeville,819-842-1026,CA,"1030, Chemin Sherbrooke ",Hatley,J0B 2C0,Canada,Québec,,,
OctogoneDemo,yF4sLxjoHMv7xNrGSNfz,False,Norref,514-593-9999,CA,4900 rue molson,montreal,h1y2j8,canada,quebec,,,
OctogoneDemo,yw9nBoyYZb5U787Yg5z9,False,Alambika,(514)-400-9212,,"6484 Boulevard Saint-Laurent, ",Montreal ,H2S 3C4,,Quebec ,,,
OctogoneDemo,z47CJ2iKOHLNwjhjsxQN,True,Ferme Mille Fleurs,,,929 9e rang,Saint Lazare de Bellechasse,G0R 3J0,Canada,QC,,,
OctogoneDemo,z99ZXndRdb6DStIZXZUQ,False,Hector Larivée,514-521-8331,CA,1755 Rue Bercy,Montréal,H2K 2T9,canada,QC,,,
OctogoneDemo,zBC8eONK41I7N7T1xdVT,False,Agropur (natrel),(844)-878-2333,,4600 armand-frappier,saint-hubert,J3Z 1G5,canada,QC,,,
OctogoneDemo,zUpXiGNpCjTW026VfRqm,True,Octogone Fournisseur,581-874-5990,,160 rue Saint-Paul,Québec,G1K 3W1,Canada,QC,,,
OctogoneDemo,zYYHMGdDLhYl1DfJyNdI,False,Alex coulombe Pepsi Co,(418)-687-2700,,"2300 Rue Cyrille-Duquet, ",Québec ,,,QC,,,
OctogoneDemoTemplate,0x7ngBPKvr2A6fvM9cWe,True,Épices de Cru,(514)-273-1118,,"7070 Avenue Henri-Julien,", Montréal ,H2S 3S3,Canada,QC ,,,
OctogoneDemoTemplate,3n1YJFcUDw3frJt67yES,True,Colabor,(418)-831-8200,,"820 Rue Alphonse-Desrochers, ",Lévis ,G7A 5H9,,QC ,,,
OctogoneDemoTemplate,BAckriz03ZElRH6FDvw6,True,FLB Solutions Alimentaires,(418)-661-6938,,"275, ave du Semoir",Québec,G1C 7V5,Canada,Québec,,,
OctogoneDemoTemplate,CZs4CISnA5HProO80l93,True,LBoucher,(180)-046-3265,,"2905 Avenue Watt,"," Québec, ",G1X 3W1,,"QC, ",,,
OctogoneDemoTemplate,DXm0fms7yCphPaJhAkwK,True,GFS,(418)-840-5600,,"100-8000 Armand-Viau Rue, ",Quebec ,G2C 2E2,,QC ,,,
OctogoneDemoTemplate,N0wALs9RDLYJUPqCqKkw,True,Saputo,(418)-651-5220,,"3240 Avenue Watt, ",Québec ,G1X 4X7,,QC ,,,
OctogoneDemoTemplate,WbBUhvn97wnQ2xSnNx8n,True,Sani-Plus Bod San,(418)-871-0734,,"1600 Rue du Pincelier, ",L'Ancienne-Lorette ,G2E 6B7,,QC ,,,
OctogoneDemoTemplate,ZiDEmr6S8dbrdl1xLntp,True,Viandex,(418)-681-2482,,195 Rue Joly,Québec,G1L 1N7,Canada,Québec,1,,
OctogoneDemoTemplate,ZvTAMXeiTEBOE8Hregew,True,Glou,,,,Montréal,,,,,,
OctogoneDemoTemplate,iFRVwvxlnPEtrRiR1kfs,True,Agropur,(418)-641-0857,,"2465 1Re Av, ",Quebec,G1L 3M9,,QC ,,,
OctogoneDemoTemplate,mz48gnPsqQ7VmPmxfWej,True,Charcuterie Charlevoisienne,(418)-639-2424,,"131 Rue Saint-Edouard, ",Saint-Urbain-de-Charlevoix ,G0A 4K0,,QC ,,,
OctogoneDemoTemplate,ozNcrjbH01T7nT1OSVmP,True,SAQ,(418)-977-0260,,"2900, rue Einstein, ",Québec · (418) 977-0260,G1X 4B3,,Québec · ,,,
